id,carat,cut,color,clarity,depth,table,x,y,z,price
28280,1.22,Premium,H,VS1,62.0,59.0,6.88,6.74,4.23,7088
28434,0.73,Ideal,E,SI2,61.0,57.0,5.81,5.85,3.56,2673
3227,0.42,Ideal,I,VVS2,62.5,54.0,4.79,4.8,3.0,821
15015,0.51,Ideal,G,VS1,62.5,55.0,5.13,5.08,3.19,1781
19381,1.01,Very Good,F,SI1,63.4,59.0,6.4,6.38,4.05,6132
19551,0.58,Ideal,F,VS2,62.2,56.0,5.33,5.36,3.33,1758
13541,0.33,Premium,E,SI1,60.0,56.0,4.55,4.48,2.71,698
22642,1.04,Premium,E,VS2,60.6,56.0,6.62,6.56,3.99,6969
4392,1.06,Ideal,H,SI2,61.7,56.0,6.56,6.6,4.06,4580
22645,2.01,Ideal,H,SI2,62.3,57.0,8.04,7.99,5.0,14180
18847,0.9,Very Good,G,SI2,62.7,57.0,6.14,6.18,3.85,3416
19230,0.31,Very Good,I,SI1,63.0,54.0,4.31,4.35,2.73,433
8872,2.14,Very Good,G,SI2,61.5,59.0,8.24,8.3,5.07,15832
25635,1.13,Ideal,G,VVS2,62.6,55.0,6.63,6.66,4.16,8870
2191,2.01,Very Good,I,SI2,62.8,57.0,7.96,8.04,5.04,13803
9921,0.86,Very Good,H,VVS2,63.1,59.0,5.98,6.04,3.8,2949
8001,1.25,Premium,F,SI1,59.6,58.0,6.96,7.04,4.19,5724
22229,0.35,Premium,G,IF,60.5,60.0,4.58,4.55,2.76,1044
6668,0.31,Very Good,H,SI1,61.9,56.0,4.34,4.38,2.7,435
13358,0.71,Ideal,G,SI1,60.9,56.0,5.79,5.76,3.52,2319
27674,1.02,Very Good,E,SI1,63.4,57.0,6.39,6.36,4.05,5815
8163,0.32,Ideal,G,VS1,61.2,56.0,4.4,4.44,2.71,645
17064,1.0,Fair,H,VVS2,66.0,59.0,6.3,6.22,4.13,4746
12818,0.72,Very Good,G,VS1,62.4,56.0,5.74,5.76,3.58,2522
5909,0.35,Ideal,H,SI1,61.9,56.0,4.51,4.55,2.8,533
19839,1.01,Ideal,E,SI1,59.9,61.0,6.5,6.44,3.86,6132
29776,0.4,Ideal,F,VVS1,61.6,57.0,4.74,4.77,2.93,1179
23396,0.3,Very Good,F,SI1,62.9,57.0,4.28,4.33,2.71,554
21201,2.01,Good,H,SI2,60.3,55.0,8.08,8.13,4.88,12400
20778,0.31,Ideal,G,IF,61.0,56.0,4.38,4.4,2.68,893
7320,0.3,Very Good,G,VVS2,62.9,59.0,4.26,4.27,2.69,684
14142,0.52,Ideal,E,VS2,62.0,56.0,5.15,5.19,3.21,1666
22374,0.75,Ideal,F,SI1,62.0,55.0,5.83,5.85,3.63,2705
5298,0.33,Ideal,I,SI1,59.3,57.0,4.52,4.55,2.68,463
27193,1.53,Ideal,H,VS1,61.5,57.0,7.36,7.41,4.54,12717
28288,0.7,Ideal,E,SI1,62.6,56.0,5.67,5.68,3.54,2743
4240,0.56,Ideal,E,SI1,62.6,57.0,5.29,5.23,3.29,1698
29547,1.2,Ideal,G,VS2,62.0,56.0,6.79,6.84,4.23,7291
13934,0.3,Ideal,E,VVS2,61.9,55.0,4.32,4.35,2.68,766
16205,0.4,Very Good,E,VS1,63.4,55.0,4.68,4.72,2.98,1053
18876,1.0,Good,F,SI2,63.3,54.0,6.3,6.37,4.01,3267
7612,0.3,Ideal,H,VS2,61.9,55.0,4.38,4.4,2.72,491
9769,0.35,Ideal,D,VS2,60.6,56.0,4.58,4.63,2.78,783
20146,1.01,Ideal,E,SI1,61.2,56.0,6.49,6.45,3.97,5671
19656,0.51,Ideal,G,SI1,61.8,55.0,5.1,5.14,3.17,1260
10141,0.74,Ideal,E,VS2,61.3,57.0,5.82,5.87,3.58,3183
25915,0.5,Premium,E,VVS2,60.3,60.0,5.14,5.12,3.09,2049
2889,1.01,Good,E,VS2,59.8,61.0,6.44,6.49,3.87,7177
25550,0.31,Ideal,E,VVS2,62.2,55.0,4.36,4.33,2.7,733
788,1.1,Good,H,SI1,60.9,62.0,6.6,6.64,4.03,4878
28267,0.31,Ideal,H,VS1,62.5,54.0,4.34,4.36,2.72,698
19731,0.73,Ideal,E,VS2,60.8,56.0,5.82,5.85,3.55,3300
22842,1.07,Premium,G,SI2,61.5,57.0,6.59,6.54,4.04,4218
20203,0.77,Very Good,H,VS1,60.3,58.0,5.94,5.97,3.59,3104
19569,1.52,Premium,F,SI1,62.8,59.0,7.27,7.3,4.58,13088
13636,0.4,Ideal,G,IF,62.0,57.0,4.69,4.73,2.92,1200
3401,0.33,Premium,H,VS1,61.0,60.0,4.44,4.48,2.71,765
19772,0.3,Premium,G,VVS1,62.6,59.0,4.29,4.27,2.68,1013
3377,1.53,Very Good,J,VVS1,63.7,60.0,7.28,7.33,4.64,11572
23765,0.3,Premium,E,VS2,62.8,60.0,4.27,4.24,2.67,844
583,1.02,Good,G,SI2,63.7,57.0,6.39,6.34,4.05,3620
9972,1.52,Premium,J,VS2,60.0,58.0,7.51,7.46,4.49,7276
16733,0.3,Ideal,F,SI1,61.0,55.0,4.34,4.38,2.66,638
27369,0.7,Ideal,F,SI1,62.2,55.0,5.68,5.74,3.54,2724
20965,0.3,Premium,G,VS1,62.7,58.0,4.24,4.27,2.67,605
19733,1.21,Premium,H,SI1,62.8,58.0,6.78,6.74,4.25,6110
15197,0.32,Very Good,I,VS1,61.2,56.0,4.39,4.43,2.7,477
13897,1.52,Ideal,G,VVS2,60.6,60.0,7.42,7.46,4.51,15072
27415,1.01,Premium,F,VVS2,62.7,56.0,6.4,6.36,4.0,9275
801,0.58,Premium,F,VS2,61.9,58.0,5.37,5.33,3.31,1989
22292,0.9,Good,E,SI2,63.2,61.0,6.09,6.12,3.86,3283
9173,0.41,Ideal,F,VVS2,61.4,56.0,4.79,4.82,2.95,1105
11650,1.26,Premium,G,VVS2,61.5,59.0,6.97,6.91,4.27,10392
20166,0.31,Premium,E,VS2,61.8,58.0,4.31,4.34,2.67,680
5173,0.4,Ideal,E,VS1,61.7,56.0,4.74,4.71,2.92,968
6499,1.0,Ideal,E,VS1,61.8,57.0,6.41,6.45,3.98,8139
24980,0.53,Very Good,G,SI1,61.7,56.6,5.17,5.19,3.2,1257
16256,0.71,Ideal,E,SI2,62.3,56.0,5.66,5.68,3.53,2206
22717,0.7,Premium,D,VS1,60.7,58.0,5.74,5.71,3.48,3471
17352,0.42,Ideal,H,SI1,62.3,56.0,4.76,4.79,2.98,773
12847,1.02,Premium,D,SI2,59.4,59.0,6.55,6.58,3.89,4390
19475,0.56,Ideal,F,VS2,61.1,59.0,5.3,5.27,3.23,1753
18320,0.39,Ideal,D,SI1,62.3,57.0,4.64,4.67,2.9,794
7709,0.57,Ideal,F,VS1,61.8,57.0,5.3,5.3,3.28,1922
6853,0.33,Good,D,SI1,63.3,57.0,4.41,4.45,2.8,555
2756,1.13,Ideal,H,VS2,61.9,57.0,6.66,6.69,4.14,5923
6458,0.3,Very Good,G,IF,62.6,56.0,4.3,4.33,2.7,787
27447,1.02,Very Good,E,SI1,58.5,63.0,6.57,6.63,3.88,4559
14855,0.7,Premium,H,SI1,61.8,57.0,5.67,5.63,3.49,2331
12809,2.0,Premium,F,SI2,58.2,59.0,8.28,8.19,4.8,15941
14792,1.7,Good,H,VS1,63.9,57.0,7.54,7.57,4.83,12515
13806,0.4,Ideal,F,SI1,61.9,56.0,4.76,4.78,2.95,550
18000,0.38,Premium,F,VS1,61.1,58.0,4.7,4.65,2.85,1125
6942,0.5,Very Good,D,VS2,60.8,60.0,5.14,5.18,3.13,1656
28765,0.31,Premium,G,VS2,61.6,59.0,4.35,4.4,2.7,544
2170,0.57,Ideal,D,VS2,60.9,56.0,5.4,5.43,3.29,2088
23633,0.4,Ideal,F,VVS2,61.7,56.0,4.78,4.8,2.95,1257
5087,0.31,Ideal,H,VS2,62.1,55.0,4.36,4.4,2.72,489
12059,0.31,Ideal,G,VS2,62.5,57.0,4.34,4.3,2.7,698
25779,0.56,Good,J,VS2,62.8,61.0,5.23,5.27,3.29,674
8077,0.73,Ideal,I,VS2,61.9,55.0,5.82,5.79,3.58,2422
28163,0.33,Ideal,F,VS2,62.5,54.0,4.43,4.4,2.76,854
26823,1.51,Premium,G,VS2,63.0,59.0,7.29,7.32,4.6,11722
5615,1.04,Ideal,J,SI2,60.9,57.0,6.58,6.56,4.0,4081
13846,0.3,Ideal,E,VS2,60.6,56.0,4.35,4.37,2.64,658
10974,1.11,Premium,D,VS2,62.2,58.0,6.66,6.62,4.13,8181
29178,0.81,Premium,F,SI2,61.0,61.0,5.98,5.95,3.64,2364
16112,0.32,Ideal,G,VS2,62.4,56.0,4.35,4.3,2.7,561
20703,0.51,Ideal,E,SI2,62.6,56.0,5.1,5.13,3.21,1258
13444,0.43,Premium,E,VS2,59.8,58.0,4.91,4.94,2.93,1193
13824,0.53,Ideal,D,VS1,62.6,56.0,5.15,5.18,3.23,2107
13376,2.02,Ideal,J,VS1,61.8,57.0,8.11,8.18,5.02,14338
10067,1.0,Premium,D,VS1,61.9,60.0,6.3,6.25,3.89,7429
9481,0.42,Ideal,G,VS1,62.3,56.0,4.77,4.8,2.98,982
2401,1.56,Ideal,F,SI1,61.4,55.0,7.48,7.52,4.6,14247
8111,0.5,Very Good,E,SI2,62.9,58.0,5.05,5.08,3.18,1154
12397,1.01,Premium,E,VS2,62.5,59.0,6.37,6.41,4.0,7906
21561,1.53,Premium,F,VS2,60.8,59.0,7.45,7.48,4.53,15046
15702,0.51,Good,G,SI1,59.5,63.0,5.2,5.23,3.09,1265
11139,0.5,Ideal,E,VS2,62.4,57.0,5.08,5.13,3.18,1582
20514,1.2,Very Good,F,VVS1,58.9,61.0,6.96,7.0,4.09,11286
1702,0.72,Premium,F,VS2,61.1,59.0,5.79,5.76,3.53,2862
21050,0.72,Ideal,F,SI1,61.8,56.0,5.78,5.76,3.56,2790
5641,0.42,Premium,G,SI1,61.2,58.0,4.87,4.84,2.97,882
25891,1.53,Ideal,F,VS2,61.5,55.0,7.43,7.35,4.54,13653
1124,1.21,Ideal,G,VVS2,61.2,57.0,6.89,6.86,4.21,9804
4521,0.42,Ideal,D,VVS2,60.9,56.0,4.81,4.84,2.94,1342
15077,0.92,Very Good,D,VS2,62.4,56.0,6.23,6.2,3.87,4679
14439,0.7,Ideal,G,VS1,61.7,56.0,5.69,5.74,3.52,2766
20798,1.51,Ideal,H,SI1,62.1,56.0,7.39,7.33,4.57,10701
13003,1.01,Good,E,SI1,64.3,57.0,6.37,6.3,4.07,5445
7764,0.54,Ideal,E,VS1,62.2,53.0,5.26,5.28,3.28,1942
22124,0.7,Ideal,G,SI1,62.3,56.0,5.67,5.75,3.55,2782
9763,1.01,Premium,F,SI2,62.5,55.0,6.41,6.36,4.0,4598
29104,1.51,Ideal,F,VS2,61.3,58.0,7.37,7.4,4.53,13764
9735,1.0,Good,F,SI2,64.0,56.0,6.27,6.31,4.02,4252
14158,0.81,Very Good,E,SI2,62.2,60.0,5.94,5.97,3.7,2348
18595,0.56,Ideal,F,VS2,61.4,56.0,5.31,5.34,3.27,1820
28247,0.9,Ideal,H,SI2,61.9,57.0,6.19,6.13,3.82,3478
11612,0.35,Ideal,F,VVS1,62.0,54.0,4.56,4.58,2.83,1052
3133,0.42,Premium,I,VVS1,61.9,57.0,4.8,4.78,2.97,945
4264,0.36,Very Good,E,VS2,61.6,56.0,4.59,4.62,2.83,631
15329,0.71,Ideal,I,VS1,62.3,58.0,5.69,5.71,3.55,2138
7972,1.0,Ideal,F,VS2,60.3,56.0,6.45,6.48,3.9,6841
4677,0.6,Ideal,H,VS1,61.7,56.0,5.43,5.46,3.36,2018
19131,1.02,Very Good,I,SI2,61.1,55.0,6.48,6.46,3.95,4059
22817,0.3,Ideal,G,VVS1,62.1,54.0,4.29,4.32,2.67,818
18491,0.41,Premium,E,SI1,61.4,59.0,4.79,4.77,2.94,930
13320,1.31,Ideal,G,VS1,62.3,55.0,7.01,6.95,4.36,10197
24137,1.08,Premium,D,SI2,60.6,59.0,6.68,6.63,4.03,5077
16246,0.32,Good,G,SI1,63.7,54.0,4.34,4.36,2.77,477
11880,1.01,Ideal,G,SI2,62.0,57.0,6.4,6.45,3.98,3864
19418,1.13,Ideal,G,VVS1,62.2,54.0,6.74,6.68,4.18,8489
24256,0.55,Ideal,F,VS2,62.3,56.0,5.25,5.23,3.27,1857
7062,1.0,Premium,E,SI2,62.7,57.0,6.38,6.3,3.98,3713
4663,0.28,Ideal,F,IF,61.3,57.0,4.23,4.27,2.61,612
28707,0.7,Ideal,E,VS2,62.1,55.0,5.65,5.68,3.52,3172
25878,1.26,Premium,F,VS1,61.1,60.0,7.0,6.95,4.26,8957
2367,0.51,Ideal,E,SI1,60.9,57.0,5.16,5.22,3.16,1325
28764,1.28,Ideal,G,VVS1,61.6,56.0,6.98,7.03,4.31,14709
9721,1.57,Ideal,F,SI1,61.7,56.0,7.49,7.43,4.61,12981
13928,0.81,Ideal,E,VS2,62.0,55.0,5.99,5.94,3.72,3442
23583,1.05,Premium,D,SI1,60.8,59.0,6.65,6.61,4.02,5993
16824,1.21,Ideal,D,VVS2,59.9,57.0,6.98,7.03,4.19,12844
14306,0.31,Premium,H,VS1,58.8,59.0,4.47,4.44,2.63,675
16142,1.17,Very Good,E,SI2,62.6,60.0,6.7,6.73,4.21,4914
27642,2.07,Good,I,SI1,63.6,60.0,8.02,8.08,5.11,15426
27015,1.01,Premium,G,SI1,58.0,59.0,6.59,6.56,3.84,4600
18824,1.01,Very Good,H,SI1,63.5,58.0,6.33,6.36,4.03,4468
12884,0.33,Premium,G,VVS2,60.6,60.0,4.47,4.44,2.7,965
15401,0.75,Ideal,H,VS1,62.1,55.0,5.83,5.85,3.63,3065
28491,0.3,Ideal,E,VS2,61.6,58.0,4.3,4.27,2.64,670
14310,1.03,Very Good,G,SI2,60.8,57.0,6.5,6.54,3.96,4503
19448,0.61,Very Good,F,VS1,61.6,57.0,5.43,5.4,3.33,1872
24384,0.54,Ideal,G,SI1,60.8,54.0,5.29,5.34,3.23,1338
17608,0.51,Premium,E,SI1,60.9,59.0,5.16,5.18,3.15,1337
1490,0.3,Very Good,F,SI1,61.8,59.0,4.23,4.27,2.63,499
18976,1.2,Ideal,G,VVS1,61.3,56.0,6.91,6.84,4.21,11176
3247,0.33,Ideal,G,VVS1,62.0,55.0,4.45,4.48,2.77,868
6849,0.9,Ideal,F,SI1,62.2,56.0,6.12,6.17,3.83,4661
21602,0.9,Very Good,H,SI1,62.5,61.0,6.1,6.14,3.83,3696
1425,0.33,Very Good,F,VS2,61.6,57.0,4.48,4.52,2.78,579
25137,1.56,Ideal,H,VS1,61.4,57.0,7.52,7.47,4.61,12621
23430,1.05,Very Good,G,VVS1,60.1,60.0,6.65,6.57,3.97,10521
2691,1.5,Ideal,H,VS1,61.9,54.0,7.36,7.41,4.57,11413
21183,0.68,Good,G,VS1,59.1,60.8,5.8,5.74,3.41,2367
20622,0.5,Ideal,F,SI1,62.0,57.0,5.12,5.08,3.16,1332
10441,0.25,Premium,E,VVS2,61.1,56.0,4.12,4.13,2.51,740
28354,1.36,Premium,G,SI2,59.3,59.0,7.27,7.22,4.3,6289
25274,1.01,Ideal,G,VS2,62.0,57.0,6.4,6.46,3.98,6369
6843,0.91,Fair,G,SI2,65.9,60.0,6.0,5.96,3.92,2169
16622,0.31,Ideal,D,VS1,61.6,56.0,4.38,4.4,2.7,868
13085,0.3,Premium,H,VS1,61.2,60.0,4.3,4.32,2.63,675
15008,0.4,Premium,F,SI1,61.3,58.0,4.71,4.68,2.88,945
8572,0.32,Ideal,F,SI2,62.3,57.0,4.37,4.37,2.72,540
9148,1.18,Premium,I,SI1,61.6,60.0,6.82,6.77,4.18,5412
10813,0.76,Ideal,D,VVS1,62.0,54.7,5.83,5.86,3.62,4598
26184,0.3,Ideal,E,VVS2,61.7,55.0,4.33,4.37,2.68,779
9552,0.9,Good,F,SI1,63.7,58.0,6.11,6.15,3.9,3819
3196,0.3,Very Good,E,VS2,62.9,58.0,4.3,4.25,2.69,621
14500,0.44,Very Good,D,SI2,62.8,54.0,4.85,4.88,3.06,830
486,0.71,Premium,G,SI1,60.9,59.0,5.75,5.82,3.52,2496
15908,0.32,Ideal,E,VS2,62.0,55.0,4.43,4.39,2.73,900
370,0.5,Premium,E,VS2,60.3,61.0,5.13,5.1,3.08,1333
783,0.7,Very Good,E,SI1,63.1,57.0,5.63,5.69,3.57,2771
22199,0.72,Ideal,F,SI1,62.4,55.0,5.72,5.76,3.58,2759
6382,0.76,Premium,G,IF,61.7,60.0,5.9,5.86,3.63,3601
24392,1.51,Very Good,J,SI2,63.1,58.0,7.29,7.19,4.56,6513
28346,2.02,Very Good,I,SI1,63.5,59.0,7.97,8.01,5.08,16383
19622,0.24,Very Good,F,VS2,61.5,58.0,3.99,4.02,2.46,454
16682,0.36,Ideal,E,VS1,62.0,56.0,4.58,4.56,2.83,1094
17257,2.22,Premium,H,SI2,61.3,60.0,8.38,8.26,5.1,16937
16529,0.7,Ideal,G,VS1,61.6,59.0,5.67,5.69,3.5,2724
2047,0.42,Premium,G,VS2,61.3,58.0,4.84,4.79,2.95,1035
104,1.53,Ideal,I,VVS2,61.3,56.0,7.41,7.45,4.55,11531
25899,2.01,Very Good,H,SI2,63.1,59.0,8.0,8.07,5.06,11212
18299,1.5,Premium,G,SI1,62.4,61.0,7.33,7.25,4.55,10411
13266,1.2,Very Good,D,SI2,63.2,60.0,6.65,6.73,4.22,5499
5684,0.33,Ideal,E,VS2,61.0,57.0,4.44,4.48,2.73,928
3632,0.31,Very Good,G,VS2,63.0,57.0,4.28,4.31,2.71,544
16493,0.41,Premium,F,VVS2,60.3,58.0,4.78,4.82,2.89,1115
13089,0.28,Very Good,F,VVS1,61.5,58.0,4.18,4.23,2.58,683
15893,0.36,Premium,D,SI1,61.9,59.0,4.52,4.49,2.79,739
11656,0.52,Ideal,F,SI1,61.4,55.9,5.17,5.19,3.18,1685
18522,1.52,Ideal,G,VS2,62.1,57.0,7.36,7.4,4.58,12157
24111,0.4,Premium,I,SI1,60.4,58.0,4.78,4.82,2.9,812
20233,0.3,Very Good,E,VVS2,61.6,59.0,4.33,4.36,2.67,682
12663,0.31,Ideal,H,VVS2,61.2,57.0,4.33,4.36,2.66,625
669,1.0,Ideal,D,SI1,61.3,57.0,6.47,6.42,3.94,6062
20075,1.51,Premium,G,VS2,62.9,59.0,7.28,7.22,4.56,12717
20630,0.72,Ideal,F,VVS1,61.6,54.0,5.76,5.79,3.56,3205
20951,0.5,Premium,D,SI1,59.6,60.0,5.13,5.08,3.05,1659
29158,1.12,Premium,I,SI1,61.6,60.0,6.66,6.69,4.11,4587
28948,0.33,Ideal,G,VS1,61.2,56.0,4.44,4.48,2.73,798
11634,0.43,Premium,F,VVS1,61.3,56.0,4.84,4.86,2.98,1359
1439,1.03,Very Good,H,VS2,63.0,56.0,6.4,6.45,4.04,5469
11039,1.05,Premium,G,SI2,60.5,59.0,6.6,6.55,3.97,4332
28186,0.38,Premium,H,IF,61.2,58.0,4.68,4.63,2.85,1064
26837,0.57,Ideal,F,SI1,61.5,56.0,5.33,5.38,3.29,1607
4811,1.16,Ideal,I,SI2,61.8,56.0,6.75,6.72,4.16,4381
3258,0.5,Premium,F,VS1,61.3,59.0,5.13,5.15,3.15,1710
21331,0.3,Ideal,I,VVS1,63.0,57.0,4.31,4.33,2.71,524
19370,0.4,Very Good,F,SI1,62.9,57.0,4.69,4.72,2.96,737
21145,0.34,Ideal,F,SI1,61.3,55.0,4.51,4.54,2.77,527
21623,1.53,Premium,F,VS2,61.9,55.0,7.41,7.38,4.58,12899
29827,0.3,Premium,H,SI1,60.5,60.0,4.39,4.32,2.63,572
16057,1.25,Ideal,H,SI1,61.8,57.0,6.95,6.91,4.29,7127
28553,0.7,Very Good,D,SI2,59.0,57.0,5.8,5.77,3.41,2386
7332,0.7,Ideal,H,VS2,61.4,57.0,5.74,5.71,3.51,2329
1564,0.71,Premium,I,VS2,59.5,60.0,5.84,5.87,3.47,2394
18218,0.41,Ideal,E,IF,62.7,56.0,4.72,4.77,2.97,1367
27035,1.01,Premium,G,VS2,61.6,59.0,6.44,6.47,3.97,6522
14922,0.32,Very Good,G,VS2,62.9,54.0,4.38,4.41,2.76,561
11760,1.01,Very Good,E,SI2,62.8,59.0,6.37,6.44,4.02,4151
9965,1.21,Very Good,F,VS1,60.8,56.0,6.88,6.85,4.18,9123
16805,1.24,Premium,H,SI2,62.1,58.0,6.89,6.84,4.26,4891
26216,2.03,Ideal,J,VS2,61.8,55.0,8.19,8.14,5.05,13462
25468,0.29,Ideal,F,VS1,61.8,57.0,4.32,4.33,2.67,664
26223,0.3,Ideal,E,SI1,61.1,58.0,4.29,4.32,2.63,499
21397,1.23,Premium,D,SI2,60.5,59.0,6.94,6.92,4.19,6031
20295,0.57,Ideal,H,VS1,62.2,56.0,5.32,5.35,3.32,1680
29130,0.51,Ideal,G,VVS1,61.0,56.0,5.21,5.18,3.16,2036
14174,0.36,Ideal,D,SI1,61.4,55.0,4.58,4.62,2.82,686
3003,0.46,Good,H,SI1,59.9,57.0,5.02,5.06,2.99,1140
11978,0.41,Ideal,F,VVS1,62.2,55.0,4.78,4.75,2.97,1356
11716,0.41,Ideal,E,SI1,61.2,56.0,4.76,4.79,2.92,755
19747,0.7,Ideal,H,SI2,62.4,56.0,5.68,5.71,3.55,1859
5389,0.71,Ideal,F,SI2,62.1,55.0,5.74,5.72,3.55,2138
12055,1.51,Very Good,G,SI1,61.8,58.0,7.29,7.35,4.52,10046
23344,0.4,Ideal,D,VS2,61.3,57.0,4.79,4.75,2.92,1052
1309,2.01,Premium,H,VS2,60.1,60.0,8.02,7.96,4.84,16239
11345,1.01,Premium,I,VS2,62.1,59.0,6.48,6.44,4.01,4166
19859,1.0,Premium,F,SI2,62.7,58.0,6.37,6.34,3.98,4033
17173,2.02,Ideal,I,SI1,61.1,56.0,8.14,8.11,4.97,14211
26866,0.9,Good,F,SI1,63.4,57.0,6.05,6.1,3.85,3267
28436,1.23,Ideal,I,VS1,62.3,58.0,6.82,6.84,4.25,6492
19668,1.01,Ideal,G,VS2,62.1,57.0,6.43,6.39,3.98,6340
30057,0.93,Ideal,D,VVS2,62.1,57.0,6.26,6.2,3.87,5975
2514,2.08,Ideal,H,SI2,61.8,55.0,8.16,8.22,5.05,16778
12577,0.3,Ideal,G,VVS1,61.0,57.0,4.32,4.28,2.63,764
29190,0.7,Very Good,F,VS1,63.4,58.0,5.59,5.55,3.54,2604
15754,0.54,Ideal,F,VVS2,61.4,56.0,5.22,5.27,3.22,2160
22954,1.04,Premium,H,SI2,61.8,60.0,6.5,6.54,4.02,4155
14245,1.51,Very Good,I,VS2,62.8,59.0,7.23,7.27,4.56,9254
19270,1.01,Very Good,E,SI1,63.1,58.0,6.31,6.37,4.01,5291
23222,1.68,Ideal,H,VS1,61.4,55.0,7.67,7.63,4.69,14068
9258,0.4,Very Good,G,SI1,62.2,58.0,4.71,4.74,2.94,682
28444,1.51,Ideal,H,SI1,62.2,54.0,7.34,7.3,4.55,10277
8791,1.01,Premium,D,SI2,62.7,59.0,6.38,6.34,3.99,4672
28664,1.04,Ideal,H,VS2,62.2,57.0,6.53,6.57,4.07,5052
12881,1.54,Ideal,F,SI1,62.8,57.0,7.32,7.37,4.61,12244
11249,0.55,Premium,E,SI1,60.1,58.0,5.36,5.29,3.2,1698
9777,1.56,Ideal,H,I1,61.0,55.0,7.49,7.55,4.59,7079
21688,0.43,Ideal,D,VVS1,62.0,56.0,4.81,4.86,2.99,1580
22041,1.12,Ideal,I,VS1,61.8,56.0,6.65,6.7,4.12,5506
5257,0.72,Very Good,E,VS2,60.8,60.0,5.79,5.83,3.55,2822
13932,0.74,Ideal,J,VS1,61.6,56.0,5.79,5.85,3.59,9870
21367,0.41,Good,G,SI2,63.7,57.0,4.71,4.74,3.0,631
20077,0.3,Good,F,VS2,63.6,54.0,4.28,4.3,2.73,524
21678,1.52,Ideal,G,VS2,62.8,57.0,7.37,7.31,4.6,13587
23933,0.34,Premium,F,VS2,61.8,59.0,4.46,4.43,2.74,880
3301,1.09,Ideal,F,SI2,62.5,56.0,6.6,6.56,4.11,4811
27836,1.53,Premium,G,SI1,61.4,58.0,7.44,7.36,4.54,10446
12041,0.31,Good,F,VS2,63.8,56.0,4.35,4.33,2.77,583
5406,0.51,Ideal,E,VS1,60.6,56.0,5.21,5.17,3.14,1601
712,2.01,Ideal,F,SI2,62.2,56.0,8.11,8.05,5.03,13846
5783,1.0,Premium,D,SI2,59.6,58.0,6.53,6.48,3.87,4745
4409,0.9,Very Good,D,SI2,62.1,62.0,6.18,6.15,3.83,2863
11688,0.31,Premium,G,IF,61.5,59.0,4.31,4.34,2.66,865
5920,0.56,Very Good,F,VS2,62.4,58.0,5.28,5.34,3.31,1659
25153,0.32,Good,D,SI1,63.7,59.0,4.32,4.28,2.74,756
23839,0.34,Ideal,F,VS2,61.9,56.0,4.49,4.46,2.77,906
5411,1.21,Ideal,E,VS2,61.6,56.0,6.84,6.91,4.24,9740
25883,0.34,Ideal,E,VS2,61.7,55.0,4.48,4.51,2.77,745
16934,1.0,Good,G,VS2,63.1,58.0,6.31,6.37,4.01,5407
21765,0.72,Ideal,E,SI2,62.1,57.0,5.74,5.71,3.55,2331
3241,1.13,Very Good,H,SI1,63.4,57.0,6.59,6.68,4.19,5584
24612,1.07,Ideal,I,SI2,62.2,56.0,6.53,6.55,4.07,4744
22670,2.01,Premium,G,SI1,60.8,59.0,8.01,7.95,4.82,18062
8493,0.32,Ideal,I,VVS2,61.2,57.0,4.42,4.45,2.71,561
27163,0.31,Ideal,G,IF,62.2,54.0,4.34,4.37,2.71,871
19648,1.0,Premium,F,VVS2,62.7,54.0,6.36,6.42,4.0,8924
9321,0.33,Premium,G,VVS2,61.2,58.0,4.4,4.42,2.7,965
23887,0.32,Ideal,I,VVS1,62.5,55.0,4.43,4.46,2.77,530
26135,1.1,Ideal,F,VVS1,61.9,57.0,6.65,6.61,4.1,10477
8444,0.32,Premium,D,SI1,62.6,58.0,4.41,4.37,2.75,756
11109,0.53,Premium,E,VS2,60.0,60.0,5.29,5.22,3.17,1908
14511,0.9,Premium,F,SI1,61.6,59.0,6.21,6.24,3.83,4404
18482,0.5,Ideal,F,SI1,61.3,58.0,5.07,5.12,3.12,1324
12231,0.36,Ideal,F,VVS2,60.9,56.0,4.6,4.64,2.81,871
24928,1.08,Premium,G,SI2,61.7,60.0,6.55,6.54,4.03,4637
7292,0.41,Ideal,D,SI1,61.9,56.0,4.74,4.76,2.95,898
3671,0.9,Premium,E,SI2,60.4,59.0,6.27,6.25,3.78,4077
20473,0.4,Ideal,G,VS1,62.1,55.0,4.79,4.75,2.96,877
10629,0.41,Ideal,G,VS2,62.2,57.0,4.79,4.76,2.97,1061
27152,0.91,Premium,G,SI2,60.7,61.0,6.25,6.23,3.78,3407
17188,0.71,Ideal,G,SI2,61.6,55.0,5.76,5.78,3.55,2264
8940,0.31,Good,H,VS2,63.8,58.0,4.31,4.29,2.74,628
17593,1.01,Good,E,SI1,63.7,58.0,6.33,6.38,4.04,4666
21308,1.18,Ideal,I,SI1,61.6,54.0,6.84,6.81,4.19,5921
26828,1.04,Ideal,E,SI2,62.6,55.0,6.44,6.51,4.05,4181
2934,2.07,Good,I,SI2,63.5,62.0,8.09,7.99,5.1,10957
10794,0.9,Ideal,F,SI2,61.5,55.0,6.21,6.19,3.81,3932
15307,0.33,Very Good,F,VS2,62.4,56.0,4.35,4.42,2.73,666
4311,0.3,Ideal,G,VVS2,61.9,56.0,4.32,4.35,2.68,687
